startTime,open,high,low,close,volume,turnover,sma20,ema20,rsi20
2025-09-22 13:34:00+00:00,112826.4,112840.4,112791.5,112791.6,6.869463,774962.9985368,112890.11000000002,112868.22611726868,-192.0049968769497
2025-09-22 13:35:00+00:00,112791.6,112795.1,112727.2,112777.4,9.528255,1074444.8927665,112883.175,112859.57601086215,-221.62941600573464
2025-09-22 13:36:00+00:00,112777.4,112784.8,112733.5,112769.1,9.701708,1093971.1421692,112875.05,112850.9592479229,-179.6307692307567
2025-09-22 13:37:00+00:00,112769.1,112797.4,112724.1,112790.6,6.886402,776503.0793283,112870.2,112845.21074812072,-323.09278350513387
2025-09-22 13:38:00+00:00,112790.6,112807.1,112641.6,112641.6,9.005061,1015053.5048566,112858.095,112825.8192482997,-129.45064023130564
2025-09-22 13:39:00+00:00,112641.6,112641.7,112542.4,112565.0,18.073168,2035054.2301858,112844.88,112800.97931989019,-118.57737419598041
2025-09-22 13:40:00+00:00,112565.0,112582.1,112515.1,112549.9,10.941648,1231383.5566747,112830.03,112777.06700371017,-99.59595959595569
2025-09-22 13:41:00+00:00,112549.9,112550.5,112476.9,112494.7,11.680289,1314163.2957179,112810.005,112750.17490811873,-61.79775280898514
2025-09-22 13:42:00+00:00,112494.7,112572.4,112494.7,112560.0,6.759959,760680.7217154,112792.44499999999,112732.06301210742,-84.51025056947347
2025-09-22 13:43:00+00:00,112560.0,112612.8,112550.4,112567.9,8.721388,981874.7115216,112775.28,112716.42843952577,-88.75618992134577
2025-09-22 13:44:00+00:00,112567.9,112593.8,112554.5,112586.9,7.452377,838962.3219215,112761.495,112704.09239766619,-117.41022850923795
2025-09-22 13:45:00+00:00,112586.9,112593.7,112528.4,112528.5,6.444743,725446.0946596,112740.00999999998,112687.36931217417,-53.08354666045912
2025-09-22 13:46:00+00:00,112528.5,112533.2,112470.4,112476.7,8.779526,987654.9591818,112718.05500000001,112667.30556815758,-51.94716465497339
2025-09-22 13:47:00+00:00,112476.7,112509.1,112386.0,112445.6,25.311906,2846009.9854601,112694.01500000001,112646.19075214257,-45.23710482529228
2025-09-22 13:48:00+00:00,112445.6,112515.3,112440.7,112515.3,8.549518,961577.1591383,112671.995,112633.72496622424,-58.560399636693376
2025-09-22 13:49:00+00:00,112515.3,112536.2,112456.3,112467.9,7.70612,866831.5554393,112648.155,112617.93211229812,-54.08976510066958
2025-09-22 13:50:00+00:00,112467.9,112592.8,112467.9,112584.5,10.260071,1154582.9693025,112633.665,112614.74810160305,-129.22705314009534
2025-09-22 13:51:00+00:00,112584.5,112697.6,112584.5,112663.4,15.716025,1770779.1855355,112625.35499999998,112619.3816157361,-272.8038507821675
2025-09-22 13:52:00+00:00,112663.4,112744.3,112652.5,112737.7,16.365675,1844532.013904,112617.035,112630.65003328504,-272.35576923075314
2025-09-22 13:53:00+00:00,112737.7,112810.2,112712.2,112784.6,13.452944,1516932.8028427,112614.94499999999,112645.31193487694,-1196.4114832539356
2025-09-22 13:54:00+00:00,112784.6,112901.7,112784.6,112832.9,10.782179,1216924.5443104,112617.00999999998,112663.17746488866,1327.845036319974
2025-09-22 13:55:00+00:00,112832.9,112929.9,112832.9,112834.8,23.106233,2608270.0237928,112619.87999999998,112679.5224682326,958.7108013935866
2025-09-22 13:56:00+00:00,112834.8,112936.8,112833.0,112936.7,5.987773,675923.9326233,112628.26000000001,112704.01556649616,389.14081145586573
2025-09-22 13:57:00+00:00,112936.7,112986.7,112936.7,112986.7,12.878508,1454693.259606,112638.06500000002,112730.93789349654,347.11881693015164
2025-09-22 13:58:00+00:00,112986.7,113107.4,112986.6,113107.4,14.971745,1692146.45617964,112661.35500000001,112766.79142744925,172.04808930871923
2025-09-22 13:59:00+00:00,113107.4,113150.0,113085.5,113136.9,19.033852,2153277.4538167,112689.95,112802.03986293028,145.28763769889886
2025-09-22 14:00:00+00:00,113136.9,113157.6,113071.2,113086.4,30.811825,3485527.1633078,112716.775,112829.12178074644,154.87418452935586
2025-09-22 14:01:00+00:00,113086.4,113130.9,113046.4,113079.9,37.49208,4239711.5984327,112746.03499999999,112853.00542067534,141.98564593301407
2025-09-22 14:02:00+00:00,113079.9,113226.6,113057.2,113218.8,28.90684,3271047.20850348,112778.975,112887.84299965865,137.2950819672125
2025-09-22 14:03:00+00:00,113218.8,113218.8,113099.8,113169.6,18.125293,2050729.6753682,112809.06000000001,112914.67699969116,149.0111351171661
2025-09-22 14:04:00+00:00,113169.6,113234.3,113169.6,113202.0,14.854826,1681830.7557872,112839.81500000002,112942.04109495867,147.9434238335216
2025-09-22 14:05:00+00:00,113202.0,113238.1,113181.6,113181.7,15.292853,1731475.9946802,112872.475,112964.86575258165,139.31414574403001
2025-09-22 14:06:00+00:00,113181.7,113231.0,113140.6,113231.0,14.918791,1688415.3106685,112910.18999999999,112990.2118713834,127.17751557735639
2025-09-22 14:07:00+00:00,113231.0,113260.1,113162.3,113180.9,11.168389,1264281.6764752,112946.95499999999,113008.37264553737,130.46375628995213
2025-09-22 14:08:00+00:00,113180.9,113181.0,113071.7,113091.9,11.35079,1283801.2227641,112975.785,113016.32763167667,154.28373222338178
2025-09-22 14:09:00+00:00,113091.9,113236.7,113091.8,113232.9,19.435312,2199007.0475224,113014.035,113036.95357151699,134.71895424836677
2025-09-22 14:10:00+00:00,113232.9,113238.1,113195.6,113224.9,18.421614,2085684.757859,113046.05500000001,113054.85323137252,142.72329793878956
2025-09-22 14:11:00+00:00,113224.9,113224.9,113144.4,113210.8,12.943708,1465037.8802376,113073.425,113069.70530457514,152.55754475703188
2025-09-22 14:12:00+00:00,113210.8,113235.0,113161.9,113232.9,17.363954,1965422.2513159,113098.18500000001,113085.24765652037,158.09773828756033
2025-09-22 14:13:00+00:00,113232.9,113232.9,113103.2,113103.3,14.828032,1678133.6761807,113114.12,113086.96692732796,230.93818638217516
2025-09-22 14:14:00+00:00,113103.3,113160.8,113094.7,113160.8,9.934988,1123913.8289623,113130.51499999998,113093.99864853482,227.26440988105435
2025-09-22 14:15:00+00:00,113160.8,113195.2,113128.5,113195.2,10.702257,1211003.6092448,113148.535,113103.63687248388,215.78801331853361
2025-09-22 14:16:00+00:00,113195.2,113259.5,113191.8,113213.6,8.208828,929535.8155496,113162.38,113114.10955129494,250.70422535210375
2025-09-22 14:17:00+00:00,113213.6,113242.7,113202.5,113230.0,10.897673,1233823.5789045,113174.545,113125.1467368859,271.51664611589956
2025-09-22 14:18:00+00:00,113230.0,113286.3,113230.0,113230.4,14.054131,1591755.08631787,113180.69499999999,113135.17085718249,439.26829268291743
2025-09-22 14:19:00+00:00,113230.4,113230.5,113134.1,113134.1,9.727387,1100947.6698168,113180.55500000001,113135.06887078416,-18242.857142932502
2025-09-22 14:20:00+00:00,113134.1,113201.8,113134.1,113198.3,12.813769,1450146.4637508,113186.15,113141.09088309044,513.851653261788
2025-09-22 14:21:00+00:00,113198.3,113244.3,113186.7,113241.4,5.892626,667133.5405257,113194.225,113150.64413231993,382.72445820432
2025-09-22 14:22:00+00:00,113241.4,113241.5,113152.1,113165.2,7.706295,872311.2740518,113191.545,113152.03040543232,-894.0298507461117
2025-09-22 14:23:00+00:00,113165.2,113228.2,113130.7,113216.9,26.563925,3006172.8278733,113193.90999999999,113158.20846205781,1122.410147991744
2025-09-22 14:24:00+00:00,113216.9,113244.3,113203.1,113214.4,7.315819,828363.5278834,113194.52999999998,113163.56003709992,4020.161290324244
2025-09-22 14:25:00+00:00,113214.4,113214.4,113117.4,113164.1,8.124949,919419.503615,113193.65,113163.61146213801,-2832.3863636376004
2025-09-22 14:26:00+00:00,113164.1,113210.6,113127.8,113178.3,11.266607,1275075.8060584,113191.01500000001,113165.01037050583,-879.3168880455231
2025-09-22 14:27:00+00:00,113178.3,113222.2,113160.2,113212.3,8.757323,991310.8925088,113192.585,113169.51414474337,1584.0764331204673
2025-09-22 14:28:00+00:00,113212.3,113256.6,113194.7,113229.2,7.910048,895642.0219007,113199.45,113175.19851191067,374.58120903128065
2025-09-22 14:29:00+00:00,113229.2,113436.9,113222.2,113380.2,42.897401,4862396.65523006,113206.81499999999,113194.72246315728,355.9402579768831
2025-09-22 14:30:00+00:00,113380.2,113417.1,113302.4,113398.9,12.934626,1466255.6523678,113215.51499999998,113214.16794285658,312.0689655172164
2025-09-22 14:31:00+00:00,113398.9,113432.9,113303.5,113303.5,18.684833,2118394.8552048,113220.15,113222.67575782262,585.7605177993241
2025-09-22 14:32:00+00:00,113303.5,113303.5,113193.0,113193.0,14.2631,1615439.6467743,113218.15499999998,113219.84949517285,-1305.513784461256
2025-09-22 14:33:00+00:00,113193.0,113244.2,113192.2,113212.0,8.88936,1006396.4647482,113223.59,113219.101924204,496.6881324746824
2025-09-22 14:34:00+00:00,113212.0,113218.0,113134.9,113134.9,6.060044,685822.1561223,113222.29500000001,113211.08269332744,-1862.5482625474958
2025-09-22 14:35:00+00:00,113134.9,113167.4,113126.4,113130.0,4.03303,456298.9428519,113219.035,113203.36053205816,-687.1165644171646
2025-09-22 14:36:00+00:00,113130.0,113130.0,112977.4,113011.8,13.303718,1503575.419399,113208.94499999999,113185.11667186214,-212.8840436075103
2025-09-22 14:37:00+00:00,113011.8,113025.5,112920.8,112920.9,10.009229,1130833.6670795,113193.48999999999,113159.95317930383,-133.67842122289235
2025-09-22 14:38:00+00:00,112920.9,112937.7,112888.9,112916.1,6.333386,715080.9207202,113177.775,113136.72906698918,-131.33948456887978
2025-09-22 14:39:00+00:00,112916.1,112916.2,112873.5,112906.0,9.086231,1025781.4855825,113166.37,113114.75487013307,-180.97325734325443
2025-09-22 14:40:00+00:00,112906.0,113028.0,112882.0,113028.0,10.220214,1154422.2081943,113157.85500000001,113106.49250154896,-276.33587786257704
2025-09-22 14:41:00+00:00,113028.0,113028.4,112968.4,113013.6,11.06134,1249957.4036493,113146.46500000001,113097.64559663953,-187.6646180860435
2025-09-22 14:42:00+00:00,113013.6,113013.6,112959.3,112966.7,10.515484,1188052.3938981,113136.54,113085.17458743577,-215.36523929470297
2025-09-22 14:43:00+00:00,112966.7,112977.2,112944.7,112944.7,3.999522,451824.4376841,113122.93000000001,113071.79605529904,-138.0602498163087
2025-09-22 14:44:00+00:00,112944.7,112994.2,112920.9,112984.3,6.879005,777054.7042196,113111.425,113063.4630976515,-180.53020425902213
2025-09-22 14:45:00+00:00,112984.3,112995.2,112948.9,112949.0,6.875262,776771.0289639,113100.67,113052.56185025613,-193.11947931193998
2025-09-22 14:46:00+00:00,112949.0,112971.5,112927.0,112939.8,8.422332,951276.3762754,113088.745,113041.8226264222,-168.21802935010356
2025-09-22 14:47:00+00:00,112939.8,112939.8,112879.4,112879.5,7.407056,836300.3827483,113072.10500000001,113026.3633286677,-110.3365384615366
2025-09-22 14:48:00+00:00,112879.5,112896.8,112820.2,112874.2,21.183183,2390614.6910878,113054.35499999998,113011.87158308031,-98.67605633802899
2025-09-22 14:49:00+00:00,112874.2,112874.2,112839.0,112856.1,4.500545,507889.061369,113028.15,112997.03619421551,-38.02709406601912
2025-09-22 14:50:00+00:00,112856.1,112869.6,112850.6,112860.5,3.094481,349244.4894672,113001.23000000001,112984.03274714737,-34.3610698365531
2025-09-22 14:51:00+00:00,112860.5,112882.6,112840.6,112874.9,18.464091,2083927.6360681,112979.8,112973.63915218096,-46.52356509565831
2025-09-22 14:52:00+00:00,112874.9,112938.4,112874.9,112936.3,32.814941,3705343.53033,112966.96500000001,112970.08304244943,-101.5971951694608
2025-09-22 14:53:00+00:00,112936.3,112936.3,112840.5,112876.5,39.668769,4477900.8664251,112950.19000000002,112961.17037173997,-72.07153502235556
2025-09-22 14:54:00+00:00,112876.5,112894.4,112850.7,112850.7,17.359583,1959411.7607374,112935.97999999998,112950.64938395521,-85.08092892329535
2025-09-22 14:55:00+00:00,112850.7,112862.0,112757.3,112839.5,41.623896,4695617.8680235,112921.45499999999,112940.06372834044,-83.23580034423509
2025-09-22 14:56:00+00:00,112839.5,112880.6,112824.0,112880.6,23.200314,2617969.3219517,112914.89499999999,112934.40051611754,-215.62500000001143
2025-09-22 14:57:00+00:00,112880.6,112920.7,112880.6,112902.9,12.768785,1441657.5256097,112913.995,112931.4004669635,-1695.5555555555397
2025-09-22 14:58:00+00:00,112902.9,112949.2,112893.1,112949.2,7.433978,839402.2552689,112915.65,112933.09566058603,1061.9335347434826
2025-09-22 14:59:00+00:00,112949.2,112982.9,112926.4,112926.8,15.424446,1742366.3668991,112916.68999999999,112932.49607386356,1689.9038461536109
2025-09-22 15:00:00+00:00,112926.8,112977.2,112915.2,112957.4,7.869889,888893.1834566,112913.16,112934.86787635274,-368.4135977336684
2025-09-22 15:01:00+00:00,112957.4,113030.7,112937.8,113008.2,12.801124,1446415.3459051,112912.88999999998,112941.85188812867,-5757.407407397995
2025-09-22 15:02:00+00:00,113008.2,113020.9,112955.9,112963.3,11.342584,1281675.9726152,112912.72000000002,112943.89456544975,-9144.117647074288
2025-09-22 15:03:00+00:00,112963.3,112978.6,112926.1,112934.9,7.177645,810719.5756036,112912.23000000001,112943.03794016883,-3172.4489795908307
2025-09-22 15:04:00+00:00,112934.9,112971.6,112920.7,112971.5,6.159507,695704.2611048,112911.59000000001,112945.7486125337,-2405.4687499994084
2025-09-22 15:05:00+00:00,112971.5,112971.6,112794.3,112794.3,12.487171,1409792.9743338,112903.85500000001,112931.32493514953,-199.03038138332255
2025-09-22 15:06:00+00:00,112794.3,112814.1,112782.7,112792.3,11.017313,1242695.1231568,112896.48000000001,112918.0844651353,-208.7457627118605
2025-09-22 15:07:00+00:00,112792.3,112853.8,112792.3,112852.8,7.172593,809328.2292312,112895.14499999999,112911.86689702717,-1379.7752808990076
2025-09-22 15:08:00+00:00,112852.8,112897.3,112832.4,112895.0,11.721939,1322977.0795527,112896.18500000001,112910.26052588172,1974.038461538148
2025-09-22 15:09:00+00:00,112895.0,113007.5,112895.0,112990.7,6.166937,696639.5798075,112902.91500000001,112917.9214281787,376.15156017832186
2025-09-22 15:10:00+00:00,112990.7,113007.5,112972.7,112999.8,6.460813,730007.1134229,112909.88,112925.71938739977,366.8341708542637
2025-09-22 15:11:00+00:00,112999.8,113000.4,112914.1,112921.7,6.872163,776266.7242287,112912.22000000002,112925.33658859979,1061.1111111110572
2025-09-22 15:12:00+00:00,112921.7,112928.7,112882.6,112883.8,5.10671,576591.3820858,112909.595,112921.38072301887,-828.9523809523756
2025-09-22 15:13:00+00:00,112883.8,112934.7,112883.7,112926.9,8.698369,982182.2346384,112912.11499999999,112921.90636844565,949.0079365080235
2025-09-22 15:14:00+00:00,112926.9,112927.0,112853.8,112868.2,13.146364,1484036.328906,112912.99000000002,112916.79147621272,2733.1428571427937
2025-09-22 15:15:00+00:00,112868.2,112872.5,112828.5,112872.5,8.165241,921439.9187412,112914.64000000001,112912.57324038295,1462.4242424242157
2025-09-22 15:16:00+00:00,112872.5,112887.8,112776.7,112786.9,13.932349,1571685.2020773,112909.955,112900.60436034648,-471.1846318035541
2025-09-22 15:17:00+00:00,112786.9,112854.6,112786.8,112854.6,6.768833,763636.0346367,112907.54000000001,112896.22299269443,-1008.0745341617503
2025-09-22 15:18:00+00:00,112854.6,112868.3,112769.6,112776.4,6.221369,701871.3636416,112898.9,112884.81127910447,-254.97685185185105
2025-09-22 15:19:00+00:00,112776.4,112788.1,112669.6,112712.9,10.140455,1143075.9903195,112888.205,112868.43877633262,-205.98410472182695
2025-09-22 15:20:00+00:00,112712.9,112771.0,112707.4,112743.2,11.832362,1333990.2247126,112877.495,112856.51127382476,-205.55555555556657
2025-09-22 15:21:00+00:00,112743.2,112743.2,112683.1,112721.9,6.697774,754922.8494462,112863.18000000001,112843.69115250811,-136.04610548376198
2025-09-22 15:22:00+00:00,112721.9,112721.9,112666.4,112666.5,6.789473,765106.8250841,112848.34,112826.81580465019,-131.2331536388176
2025-09-22 15:23:00+00:00,112666.5,112681.8,112654.4,112661.0,6.832129,769761.3540873,112834.64499999999,112811.02382325495,-142.2051843738674
2025-09-22 15:24:00+00:00,112661.0,112661.0,112590.5,112635.6,6.218092,700281.8836055,112817.85,112794.31679246876,-105.06103006847715
2025-09-22 15:25:00+00:00,112635.6,112718.1,112635.6,112716.6,10.274449,1157795.6313271,112813.965,112786.91519318603,-558.4298584298908
2025-09-22 15:26:00+00:00,112716.6,112718.1,112698.6,112718.0,3.547939,399882.6029637,112810.25,112780.35184145402,-585.8681022880024
2025-09-22 15:27:00+00:00,112718.0,112728.9,112582.0,112604.6,13.144935,1480528.3871215,112797.84,112763.61357083934,-151.00725221595778
2025-09-22 15:28:00+00:00,112604.6,112648.6,112604.5,112626.2,7.00122,788547.7958284,112784.4,112750.52656409274,-131.7708333333308
2025-09-22 15:29:00+00:00,112626.2,112665.5,112626.1,112659.7,4.471371,503699.0977492,112767.85,112741.87641513153,-88.2175226586103
2025-09-22 15:30:00+00:00,112659.7,112704.8,112655.1,112687.0,13.417028,1511785.6026763,112752.21,112736.6500898809,-99.16879795396233
2025-09-22 15:31:00+00:00,112687.0,112709.4,112679.9,112680.0,4.608657,519376.8739106,112740.125,112731.25484322557,-128.34091849400122
2025-09-22 15:32:00+00:00,112680.0,112682.7,112641.9,112641.9,9.554923,1076556.2258128,112728.03,112722.74485815647,-128.2348077718007
2025-09-22 15:33:00+00:00,112641.9,112641.9,112583.2,112589.4,11.901889,1340242.459716,112711.155,112710.04534785585,-79.14074074074247
2025-09-22 15:34:00+00:00,112589.4,112643.3,112565.1,112589.8,10.545539,1187525.7689257,112697.23499999999,112698.59340996481,-96.08477011494978
2025-09-22 15:35:00+00:00,112589.8,112626.4,112571.3,112593.1,7.006612,788929.7986945,112683.26499999998,112688.5464185396,-95.38296349320692
2025-09-22 15:36:00+00:00,112593.1,112619.6,112587.5,112600.4,4.564228,513941.8347155,112673.93999999999,112680.15152153582,-146.80965147453236
2025-09-22 15:37:00+00:00,112600.4,112615.2,112573.0,112615.2,5.668665,638252.013978,112661.97,112673.96566234193,-92.27234753549962
2025-09-22 15:38:00+00:00,112615.2,112684.4,112615.2,112676.6,5.5082,620518.7333681,112656.98000000001,112674.21655164269,-282.8657314629617
2025-09-22 15:39:00+00:00,112676.6,112702.0,112676.6,112702.0,3.256519,366956.5430044,112656.43500000001,112676.86259434337,-2822.935779818001
2025-09-22 15:40:00+00:00,112702.0,112729.1,112688.3,112694.1,16.025237,1806181.5285758,112653.97999999998,112678.50425202496,-564.9694501019223
2025-09-22 15:41:00+00:00,112694.1,112694.1,112650.0,112650.1,2.295763,258681.0773438,112650.38999999998,112675.79908516545,-386.3509749304166
2025-09-22 15:42:00+00:00,112650.1,112660.0,112613.1,112613.1,2.503628,282031.5081144,112647.72,112669.82774372112,-519.4756554307578
2025-09-22 15:43:00+00:00,112613.1,112635.3,112612.7,112629.7,6.040966,680344.0357373,112646.155,112666.00605384292,-939.2971246005059
2025-09-22 15:44:00+00:00,112629.7,112681.8,112629.7,112681.7,4.663598,525345.3060356,112648.45999999999,112667.5007153817,750.5422993493518
2025-09-22 15:45:00+00:00,112681.7,112755.1,112681.7,112711.9,10.361093,1167892.3276465,112648.225,112671.72921867868,-6280.851063813852
2025-09-22 15:46:00+00:00,112711.9,112711.9,112606.8,112616.3,5.129787,577870.787656,112643.13999999998,112666.45024547118,-288.88888888888573
2025-09-22 15:47:00+00:00,112616.3,112671.5,112595.9,112671.4,4.411467,496819.8048963,112646.48000000001,112666.92165066439,522.3053892216176
2025-09-22 15:48:00+00:00,112671.4,112808.5,112669.6,112794.6,17.085713,1926324.7306104,112654.9,112679.08149345824,267.517814726827
2025-09-22 15:49:00+00:00,112794.6,112847.6,112777.7,112847.6,10.818356,1220430.5424637,112664.295,112695.13087503365,250.13304949440027
2025-09-22 15:50:00+00:00,112847.6,112912.1,112837.4,112854.3,6.850786,773283.1356219,112672.66,112710.28983931616,268.61924686191657
2025-09-22 15:51:00+00:00,112854.3,112854.3,112724.0,112724.0,9.055638,1021218.5519821,112674.86000000002,112711.5955689051,1021.363636363623
2025-09-22 15:52:00+00:00,112724.0,112749.2,112724.0,112738.9,4.502776,507625.6261504,112679.70999999999,112714.19599091414,478.65979381442133
2025-09-22 15:53:00+00:00,112738.9,112773.2,112733.1,112765.9,3.365021,379414.9943887,112688.535,112719.12018225566,278.3569405099084
2025-09-22 15:54:00+00:00,112765.9,112869.1,112765.9,112861.3,17.233668,1943739.3424188,112702.11000000002,112732.66111727894,215.94843462246348
2025-09-22 15:55:00+00:00,112861.3,112876.3,112817.4,112817.4,5.822064,657044.9235991,112713.325,112740.73148706189,259.9197503343805
2025-09-22 15:56:00+00:00,112817.4,112824.3,112799.8,112824.3,4.715062,531886.724133,112724.52000000002,112748.690393056,260.2054488610911
2025-09-22 15:57:00+00:00,112824.3,112866.8,112824.3,112839.4,18.08173,2040279.3449804,112735.73000000001,112757.32940324114,259.9910793933995
2025-09-22 15:58:00+00:00,112839.4,112882.4,112839.3,112846.4,4.146259,467964.3248409,112744.22,112765.81231721817,311.2485276796358
2025-09-22 15:59:00+00:00,112846.4,112846.4,112809.5,112817.1,4.570863,515695.2743991,112749.975,112770.69685843549,437.098175499536
2025-09-22 16:00:00+00:00,112817.1,112829.6,112734.0,112774.7,24.566906,2770341.8415306,112754.005,112771.07811001306,624.1935483871534
2025-09-22 16:01:00+00:00,112774.7,112810.3,112774.7,112787.6,4.016222,453005.7946136,112760.88,112772.65162334515,375.2727272727273
2025-09-22 16:02:00+00:00,112787.6,112787.7,112725.9,112762.8,4.795568,540724.5064631,112768.36499999999,112771.71337350276,344.68937875752175
2025-09-22 16:03:00+00:00,112762.8,112832.9,112758.7,112829.4,13.382515,1509590.385839,112778.35,112777.20733793108,283.42513770656404
2025-09-22 16:04:00+00:00,112829.4,112880.3,112829.4,112870.5,5.709629,644427.9959209,112787.79000000001,112786.0923533662,294.01483050847315
2025-09-22 16:05:00+00:00,112870.5,112870.5,112792.0,112804.6,11.179486,1261406.6725342,112792.425,112787.85498637894,566.2351672059792
2025-09-22 16:06:00+00:00,112804.6,112804.7,112754.5,112754.6,4.260895,480570.9139112,112799.34,112784.68784481904,379.53723788864596
2025-09-22 16:07:00+00:00,112754.6,112782.0,112713.3,112732.9,5.998741,676359.7946036,112802.415,112779.75566912198,763.9024390244184
2025-09-22 16:08:00+00:00,112732.9,112735.8,112694.4,112720.1,4.677328,527210.6559209,112798.68999999999,112774.07417682465,-465.2348993288665
2025-09-22 16:09:00+00:00,112720.1,112792.6,112720.1,112788.0,7.418896,836589.7090068,112795.70999999999,112775.4004456985,-606.5436241610146
2025-09-22 16:10:00+00:00,112788.0,112793.8,112736.7,112739.3,7.468696,842200.7597828,112789.96,112771.96230801292,-308.5217391304372
2025-09-22 16:11:00+00:00,112739.3,112775.1,112739.3,112757.8,6.16177,694768.5871972,112791.65,112770.6135167736,1104.437869822399
2025-09-22 16:12:00+00:00,112757.8,112820.1,112735.2,112820.0,7.509473,846822.3429198,112795.705,112775.3169913666,518.6189889025593
2025-09-22 16:13:00+00:00,112820.0,112842.5,112814.1,112823.1,8.209501,926257.1354708,112798.56500000002,112779.86775409359,693.5314685313479
2025-09-22 16:14:00+00:00,112823.1,112855.6,112799.3,112799.3,6.368684,718603.2590128,112795.465,112781.71844417992,-485.96774193548845
2025-09-22 16:15:00+00:00,112799.3,112813.3,112773.7,112773.8,6.043043,681620.6737453,112793.285,112780.96430663897,-691.0550458717046
2025-09-22 16:16:00+00:00,112773.8,112775.6,112716.9,112716.9,5.625722,634352.3689205,112787.91500000001,112774.86294410193,-274.11545623833365
2025-09-22 16:17:00+00:00,112716.9,112716.9,112649.9,112663.7,6.485025,730628.4034399,112779.13,112764.2759970446,-158.96414342629913
2025-09-22 16:18:00+00:00,112663.7,112791.0,112663.7,112763.3,11.423536,1287918.4391539,112774.975,112764.18304494511,-447.53309265950406
2025-09-22 16:19:00+00:00,112763.3,112770.2,112712.8,112712.8,10.438972,1176978.8740635,112769.75999999998,112759.289421617,-356.5675934803436
2025-09-22 16:20:00+00:00,112712.8,112766.7,112701.6,112741.2,14.198757,1600782.3231836,112768.085,112757.56661955823,-1194.9253731343367
2025-09-22 16:21:00+00:00,112741.2,112853.2,112741.2,112817.5,9.609016,1083981.3479215,112769.58,112763.27456055267,1550.8361204016328
2025-09-22 16:22:00+00:00,112817.5,112817.5,112726.6,112733.8,8.454439,953435.5732116,112768.12999999998,112760.46745954765,-1598.9655172413663
2025-09-22 16:23:00+00:00,112733.8,112733.8,112655.7,112655.8,7.142758,804947.9762825,112759.45,112750.49913006692,-228.74423963135132
2025-09-22 16:24:00+00:00,112655.8,112753.5,112655.8,112728.9,7.085845,798665.9574381,112752.37,112748.44207006054,-303.03672316382324
2025-09-22 16:25:00+00:00,112728.9,112785.4,112728.9,112785.3,3.215837,362597.8625291,112751.40499999998,112751.95234910239,-2515.544041450396
2025-09-22 16:26:00+00:00,112785.3,112859.4,112785.3,112831.3,8.642241,975098.5279855,112755.24000000002,112759.5092682355,692.9595827901173
2025-09-22 16:27:00+00:00,112831.3,112831.4,112791.9,112829.6,6.46307,729117.2532011,112760.07500000003,112766.1845760226,549.6380558427468
2025-09-22 16:28:00+00:00,112829.6,112829.6,112800.4,112800.4,4.440762,500986.1735038,112764.09000000001,112769.44318782997,661.8929016190247
2025-09-22 16:29:00+00:00,112800.4,112800.4,112733.9,112736.1,5.552353,626076.6538819,112761.49500000002,112766.26764613188,-893.2562620425015
2025-09-22 16:30:00+00:00,112736.1,112756.5,112680.8,112712.1,9.916518,1117723.0865273,112760.13499999998,112761.10882269076,-1704.4117647060873
2025-09-22 16:31:00+00:00,112712.1,112754.1,112684.8,112754.1,3.348165,377349.6190149,112759.95,112760.44131576782,-13164.864864875475
2025-09-22 16:32:00+00:00,112754.1,112794.2,112754.1,112776.4,6.17897,696851.263507,112757.76999999999,112761.96119045661,-1025.6880733943517
2025-09-22 16:33:00+00:00,112776.4,112790.5,112704.9,112715.2,7.576687,854225.8966593,112752.375,112757.50774374646,-411.584800741386
2025-09-22 16:34:00+00:00,112715.2,112720.1,112697.5,112701.9,4.246368,478604.3804055,112747.505,112752.21176815155,-455.9548254619626
2025-09-22 16:35:00+00:00,112701.9,112732.7,112694.4,112708.4,6.886447,776176.4221724,112744.23499999999,112748.03921880378,-688.9908256879678
2025-09-22 16:36:00+00:00,112708.4,112729.7,112692.5,112715.0,4.289729,483493.1619378,112744.13999999998,112744.89262653676,-24063.15789480977
2025-09-22 16:37:00+00:00,112715.0,112754.7,112715.0,112754.7,3.814141,429961.5075858,112748.68999999999,112745.8266621047,546.0439560439498
2025-09-22 16:38:00+00:00,112754.7,112800.6,112754.6,112792.7,7.445656,839741.7575739,112750.16,112750.2907895233,1480.612244898216
2025-09-22 16:39:00+00:00,112792.7,112819.5,112738.6,112817.6,7.171092,808712.8425533,112755.4,112756.70119052107,439.1221374045649
2025-09-22 16:40:00+00:00,112817.6,112817.6,112776.6,112776.6,1.796981,202695.7401702,112757.17,112758.59631523336,1219.7740112991423
2025-09-22 16:41:00+00:00,112776.6,112821.5,112776.4,112814.9,5.036199,568078.2086373,112757.04,112763.95857092542,-15146.153846119558
2025-09-22 16:42:00+00:00,112814.9,112815.0,112772.6,112809.7,4.338303,489328.401863,112760.835,112768.31489750395,518.8405797101693
2025-09-22 16:43:00+00:00,112809.7,112819.4,112808.4,112819.3,3.212643,362434.1085211,112769.00999999998,112773.1706215512,246.72782874617383
2025-09-22 16:44:00+00:00,112819.3,112822.6,112800.0,112820.9,5.082397,573361.0863475,112773.61000000002,112777.71627664156,360.7608695652112
2025-09-22 16:45:00+00:00,112820.9,112820.9,112762.0,112767.1,16.012918,1805966.6024346,112772.7,112776.7052026757,-1513.7362637364258
